image_id,image_path,mask_available,mask_path,split,target_labels_allowed_for_training,seed
ISIC_0009564,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009564.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009564_segmentation.png,target_adaptation,false,42
ISIC_0009872,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009872.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009872_segmentation.png,target_adaptation,false,42
ISIC_0009874,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009874.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009874_segmentation.png,target_adaptation,false,42
ISIC_0009879,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009879.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009879_segmentation.png,target_adaptation,false,42
ISIC_0009880,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009880.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009880_segmentation.png,target_adaptation,false,42
ISIC_0009881,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009881.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009881_segmentation.png,target_adaptation,false,42
ISIC_0009882,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009882.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009882_segmentation.png,target_adaptation,false,42
ISIC_0009889,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009889.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009889_segmentation.png,target_adaptation,false,42
ISIC_0009898,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009898.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009898_segmentation.png,target_adaptation,false,42
ISIC_0009901,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009901.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009901_segmentation.png,target_adaptation,false,42
ISIC_0009902,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009902.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009902_segmentation.png,target_adaptation,false,42
ISIC_0009906,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009906.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009906_segmentation.png,target_adaptation,false,42
ISIC_0009920,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009920.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009920_segmentation.png,target_adaptation,false,42
ISIC_0009930,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009930.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009930_segmentation.png,target_adaptation,false,42
ISIC_0009931,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009931.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009931_segmentation.png,target_adaptation,false,42
ISIC_0009943,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009943.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009943_segmentation.png,target_adaptation,false,42
ISIC_0009945,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009945.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009945_segmentation.png,target_adaptation,false,42
ISIC_0009954,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009954.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009954_segmentation.png,target_adaptation,false,42
ISIC_0009955,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009955.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009955_segmentation.png,target_adaptation,false,42
ISIC_0009958,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009958.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009958_segmentation.png,target_adaptation,false,42
ISIC_0009965,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009965.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009965_segmentation.png,target_adaptation,false,42
ISIC_0009977,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009977.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009977_segmentation.png,target_adaptation,false,42
ISIC_0009982,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009982.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009982_segmentation.png,target_adaptation,false,42
ISIC_0009993,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009993.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009993_segmentation.png,target_adaptation,false,42
ISIC_0009994,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009994.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009994_segmentation.png,target_adaptation,false,42
ISIC_0009998,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0009998.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0009998_segmentation.png,target_adaptation,false,42
ISIC_0010013,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010013.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010013_segmentation.png,target_adaptation,false,42
ISIC_0010016,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010016.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010016_segmentation.png,target_adaptation,false,42
ISIC_0010020,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010020.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010020_segmentation.png,target_adaptation,false,42
ISIC_0010034,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010034.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010034_segmentation.png,target_adaptation,false,42
ISIC_0010055,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010055.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010055_segmentation.png,target_adaptation,false,42
ISIC_0010058,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010058.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010058_segmentation.png,target_adaptation,false,42
ISIC_0010059,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010059.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010059_segmentation.png,target_adaptation,false,42
ISIC_0010061,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010061.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010061_segmentation.png,target_adaptation,false,42
ISIC_0010077,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010077.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010077_segmentation.png,target_adaptation,false,42
ISIC_0010092,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010092.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010092_segmentation.png,target_adaptation,false,42
ISIC_0010100,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010100.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010100_segmentation.png,target_adaptation,false,42
ISIC_0010171,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010171.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010171_segmentation.png,target_adaptation,false,42
ISIC_0010173,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010173.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010173_segmentation.png,target_adaptation,false,42
ISIC_0010187,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010187.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010187_segmentation.png,target_adaptation,false,42
ISIC_0010192,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010192.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010192_segmentation.png,target_adaptation,false,42
ISIC_0010201,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010201.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010201_segmentation.png,target_adaptation,false,42
ISIC_0010202,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010202.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010202_segmentation.png,target_adaptation,false,42
ISIC_0010206,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010206.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010206_segmentation.png,target_adaptation,false,42
ISIC_0010207,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010207.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010207_segmentation.png,target_adaptation,false,42
ISIC_0010215,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010215.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010215_segmentation.png,target_adaptation,false,42
ISIC_0010216,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010216.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010216_segmentation.png,target_adaptation,false,42
ISIC_0010229,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010229.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010229_segmentation.png,target_adaptation,false,42
ISIC_0010254,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010254.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010254_segmentation.png,target_adaptation,false,42
ISIC_0010255,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010255.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010255_segmentation.png,target_adaptation,false,42
ISIC_0010257,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010257.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010257_segmentation.png,target_adaptation,false,42
ISIC_0010261,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010261.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010261_segmentation.png,target_adaptation,false,42
ISIC_0010340,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010340.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010340_segmentation.png,target_adaptation,false,42
ISIC_0010346,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010346.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010346_segmentation.png,target_adaptation,false,42
ISIC_0010348,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010348.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010348_segmentation.png,target_adaptation,false,42
ISIC_0010374,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010374.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010374_segmentation.png,target_adaptation,false,42
ISIC_0010379,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010379.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010379_segmentation.png,target_adaptation,false,42
ISIC_0010444,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010444.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010444_segmentation.png,target_adaptation,false,42
ISIC_0010448,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010448.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010448_segmentation.png,target_adaptation,false,42
ISIC_0010452,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010452.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010452_segmentation.png,target_adaptation,false,42
ISIC_0010456,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010456.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010456_segmentation.png,target_adaptation,false,42
ISIC_0010460,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010460.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010460_segmentation.png,target_adaptation,false,42
ISIC_0010463,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010463.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010463_segmentation.png,target_adaptation,false,42
ISIC_0010474,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010474.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010474_segmentation.png,target_adaptation,false,42
ISIC_0010477,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010477.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010477_segmentation.png,target_adaptation,false,42
ISIC_0010483,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010483.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010483_segmentation.png,target_adaptation,false,42
ISIC_0010498,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010498.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010498_segmentation.png,target_adaptation,false,42
ISIC_0010552,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010552.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010552_segmentation.png,target_adaptation,false,42
ISIC_0010553,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010553.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010553_segmentation.png,target_adaptation,false,42
ISIC_0010565,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010565.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010565_segmentation.png,target_adaptation,false,42
ISIC_0010582,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010582.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010582_segmentation.png,target_adaptation,false,42
ISIC_0010584,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010584.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010584_segmentation.png,target_adaptation,false,42
ISIC_0010587,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010587.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010587_segmentation.png,target_adaptation,false,42
ISIC_0010588,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010588.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010588_segmentation.png,target_adaptation,false,42
ISIC_0010591,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010591.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010591_segmentation.png,target_adaptation,false,42
ISIC_0010592,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010592.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010592_segmentation.png,target_adaptation,false,42
ISIC_0010596,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010596.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010596_segmentation.png,target_adaptation,false,42
ISIC_0010598,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010598.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010598_segmentation.png,target_adaptation,false,42
ISIC_0010606,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010606.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010606_segmentation.png,target_adaptation,false,42
ISIC_0010607,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010607.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010607_segmentation.png,target_adaptation,false,42
ISIC_0010846,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010846.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010846_segmentation.png,target_adaptation,false,42
ISIC_0010847,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010847.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010847_segmentation.png,target_adaptation,false,42
ISIC_0010856,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010856.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010856_segmentation.png,target_adaptation,false,42
ISIC_0010863,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0010863.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0010863_segmentation.png,target_adaptation,false,42
ISIC_0011083,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011083.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011083_segmentation.png,target_adaptation,false,42
ISIC_0011089,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011089.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011089_segmentation.png,target_adaptation,false,42
ISIC_0011090,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011090.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011090_segmentation.png,target_adaptation,false,42
ISIC_0011098,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011098.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011098_segmentation.png,target_adaptation,false,42
ISIC_0011101,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011101.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011101_segmentation.png,target_adaptation,false,42
ISIC_0011112,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011112.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011112_segmentation.png,target_adaptation,false,42
ISIC_0011132,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011132.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011132_segmentation.png,target_adaptation,false,42
ISIC_0011143,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011143.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011143_segmentation.png,target_adaptation,false,42
ISIC_0011155,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011155.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011155_segmentation.png,target_adaptation,false,42
ISIC_0011162,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011162.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011162_segmentation.png,target_adaptation,false,42
ISIC_0011167,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011167.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011167_segmentation.png,target_adaptation,false,42
ISIC_0011168,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011168.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011168_segmentation.png,target_adaptation,false,42
ISIC_0011171,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011171.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011171_segmentation.png,target_adaptation,false,42
ISIC_0011176,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011176.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011176_segmentation.png,target_adaptation,false,42
ISIC_0011177,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011177.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011177_segmentation.png,target_adaptation,false,42
ISIC_0011204,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011204.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011204_segmentation.png,target_adaptation,false,42
ISIC_0011213,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011213.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011213_segmentation.png,target_adaptation,false,42
ISIC_0011224,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011224.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011224_segmentation.png,target_adaptation,false,42
ISIC_0011292,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011292.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011292_segmentation.png,target_adaptation,false,42
ISIC_0011294,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011294.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011294_segmentation.png,target_adaptation,false,42
ISIC_0011298,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011298.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011298_segmentation.png,target_adaptation,false,42
ISIC_0011300,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011300.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011300_segmentation.png,target_adaptation,false,42
ISIC_0011310,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011310.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011310_segmentation.png,target_adaptation,false,42
ISIC_0011321,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011321.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011321_segmentation.png,target_adaptation,false,42
ISIC_0011333,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011333.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011333_segmentation.png,target_adaptation,false,42
ISIC_0011336,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011336.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011336_segmentation.png,target_adaptation,false,42
ISIC_0011338,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011338.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011338_segmentation.png,target_adaptation,false,42
ISIC_0011344,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0011344.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0011344_segmentation.png,target_adaptation,false,42
